2.3497 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
2.3530 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
3.1490 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000246B353CEB8>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000246B354F860>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
3.1490 	EXP 	window1: recordFrameIntervals = False
3.3151 	EXP 	window1: recordFrameIntervals = True
3.4986 	EXP 	window1: recordFrameIntervals = False
3.5485 	EXP 	Created Fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
3.5642 	EXP 	Created Stimulus = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Stimulus', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Bodziec ', units='height', win=Window(...), wrapWidth=1)
3.5645 	EXP 	Created test_mean = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='test_mean', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
3.5663 	EXP 	Created Fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
3.5910 	EXP 	Created Bodziec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Bodziec', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Any text\n\nincluding line breaks', units='height', win=Window(...), wrapWidth=1)
3.5942 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
3.5945 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
3.5947 	EXP 	New trial (rep=0, index=0): None
3.5999 	EXP 	Fixation: autoDraw = True
4.6148 	EXP 	Fixation: autoDraw = False
4.6148 	EXP 	Stimulus: autoDraw = True
6.6339 	DATA 	Keypress: space
6.6345 	EXP 	New trial (rep=1, index=0): None
6.6387 	EXP 	Stimulus: autoDraw = False
6.6387 	EXP 	Fixation: autoDraw = True
7.6473 	EXP 	Fixation: autoDraw = False
7.6473 	EXP 	Fixation: autoDraw = False
7.6473 	EXP 	Stimulus: autoDraw = True
9.6700 	DATA 	Keypress: space
9.6706 	EXP 	New trial (rep=2, index=0): None
9.6744 	EXP 	Stimulus: autoDraw = False
9.6744 	EXP 	Fixation: autoDraw = True
10.6799 	EXP 	Fixation: autoDraw = False
10.6799 	EXP 	Fixation: autoDraw = False
10.6799 	EXP 	Stimulus: autoDraw = True
12.6875 	DATA 	Keypress: space
12.6881 	EXP 	New trial (rep=3, index=0): None
12.6920 	EXP 	Stimulus: autoDraw = False
12.6920 	EXP 	Fixation: autoDraw = True
13.6958 	EXP 	Fixation: autoDraw = False
13.6958 	EXP 	Fixation: autoDraw = False
13.6958 	EXP 	Stimulus: autoDraw = True
15.7199 	DATA 	Keypress: space
15.7205 	EXP 	New trial (rep=4, index=0): None
15.7244 	EXP 	Stimulus: autoDraw = False
15.7244 	EXP 	Fixation: autoDraw = True
16.7285 	EXP 	Fixation: autoDraw = False
16.7285 	EXP 	Fixation: autoDraw = False
16.7285 	EXP 	Stimulus: autoDraw = True
18.7517 	DATA 	Keypress: space
18.7588 	EXP 	Stimulus: autoDraw = False
18.7588 	EXP 	test_mean: autoDraw = True
18.7588 	EXP 	test_mean: text = ''
20.1282 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
20.1284 	EXP 	New trial (rep=0, index=0): None
20.1443 	EXP 	test_mean: autoDraw = False
20.1443 	EXP 	test_mean: autoDraw = False
20.1443 	EXP 	Fixation: autoDraw = True
21.1440 	EXP 	Fixation: autoDraw = False
21.1440 	EXP 	Fixation: autoDraw = False
21.1440 	EXP 	Bodziec: autoDraw = True
23.1443 	DATA 	Keypress: space
23.1602 	EXP 	Bodziec: autoDraw = False
25.3619 	EXP 	Bodziec: autoDraw = False
25.3619 	EXP 	image: image = 'happy.jpg'
25.3619 	EXP 	image: autoDraw = True
25.7603 	EXP 	New trial (rep=1, index=0): None
25.7763 	EXP 	image: autoDraw = False
25.7763 	EXP 	Fixation: autoDraw = True
26.7761 	EXP 	Fixation: autoDraw = False
26.7761 	EXP 	Bodziec: autoDraw = True
28.7724 	DATA 	Keypress: space
28.8904 	EXP 	Bodziec: autoDraw = False
