test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,test_resp.keys,test_resp.rt,test_resp.started,test_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,4.3153480000000854,None,5.327973000001293,None,space,0.30091729999912786,5.327973000001293,None,,001,2019_Jul_03_1203,MIT,3.1.2,60.032369453516694,
1,0,1,0,5.644629399999758,None,6.6443347000004,None,space,0.31688000000031025,6.6443347000004,None,,001,2019_Jul_03_1203,MIT,3.1.2,60.032369453516694,
2,0,2,0,6.979949900000065,None,7.977452500001164,None,space,0.3001038999991579,7.977452500001164,None,,001,2019_Jul_03_1203,MIT,3.1.2,60.032369453516694,
3,0,3,0,8.295019999999568,None,9.293687499999578,None,space,0.3171266999997897,9.293687499999578,None,,001,2019_Jul_03_1203,MIT,3.1.2,60.032369453516694,
4,0,4,0,9.628104000001258,None,10.626654499999859,None,space,0.2505856000007043,10.626654499999859,None,,001,2019_Jul_03_1203,MIT,3.1.2,60.032369453516694,
