1.4789 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
1.4822 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
2.6191 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022E7F70CEF0>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000022E7F71E8D0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
2.6192 	EXP 	window1: recordFrameIntervals = False
2.7860 	EXP 	window1: recordFrameIntervals = True
2.9688 	EXP 	window1: recordFrameIntervals = False
3.0191 	EXP 	Created Fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
3.0327 	EXP 	Created Stimulus = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Stimulus', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Bodziec ', units='height', win=Window(...), wrapWidth=1)
3.0330 	EXP 	Created test_mean = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='test_mean', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
3.0348 	EXP 	Created Fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
3.0594 	EXP 	Created Bodziec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Bodziec', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Any text\n\nincluding line breaks', units='height', win=Window(...), wrapWidth=1)
3.0627 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
3.0630 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
3.0632 	EXP 	New trial (rep=0, index=0): None
3.0689 	EXP 	Fixation: autoDraw = True
4.0683 	EXP 	Fixation: autoDraw = False
4.0683 	EXP 	Fixation: autoDraw = False
4.0683 	EXP 	Stimulus: autoDraw = True
6.0883 	DATA 	Keypress: space
6.0889 	EXP 	New trial (rep=1, index=0): None
6.0928 	EXP 	Stimulus: autoDraw = False
6.0928 	EXP 	Fixation: autoDraw = True
7.1009 	EXP 	Fixation: autoDraw = False
7.1009 	EXP 	Fixation: autoDraw = False
7.1009 	EXP 	Stimulus: autoDraw = True
9.1058 	DATA 	Keypress: space
9.1064 	EXP 	New trial (rep=2, index=0): None
9.1101 	EXP 	Stimulus: autoDraw = False
9.1101 	EXP 	Fixation: autoDraw = True
10.1168 	EXP 	Fixation: autoDraw = False
10.1168 	EXP 	Fixation: autoDraw = False
10.1168 	EXP 	Stimulus: autoDraw = True
12.1228 	DATA 	Keypress: space
12.1234 	EXP 	New trial (rep=3, index=0): None
12.1272 	EXP 	Stimulus: autoDraw = False
12.1272 	EXP 	Fixation: autoDraw = True
13.1327 	EXP 	Fixation: autoDraw = False
13.1327 	EXP 	Fixation: autoDraw = False
13.1327 	EXP 	Stimulus: autoDraw = True
15.1406 	DATA 	Keypress: space
15.1412 	EXP 	New trial (rep=4, index=0): None
15.1451 	EXP 	Stimulus: autoDraw = False
15.1451 	EXP 	Fixation: autoDraw = True
16.1487 	EXP 	Fixation: autoDraw = False
16.1487 	EXP 	Fixation: autoDraw = False
16.1487 	EXP 	Stimulus: autoDraw = True
18.1730 	DATA 	Keypress: space
18.1801 	EXP 	Stimulus: autoDraw = False
18.1801 	EXP 	test_mean: autoDraw = True
18.1801 	EXP 	test_mean: text = ''
19.5489 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
19.5491 	EXP 	New trial (rep=0, index=0): None
19.5648 	EXP 	test_mean: autoDraw = False
19.5648 	EXP 	test_mean: autoDraw = False
19.5648 	EXP 	Fixation: autoDraw = True
20.5644 	EXP 	Fixation: autoDraw = False
20.5644 	EXP 	Fixation: autoDraw = False
20.5644 	EXP 	Bodziec: autoDraw = True
22.5722 	DATA 	Keypress: space
22.5822 	EXP 	Bodziec: autoDraw = False
24.9703 	EXP 	Bodziec: autoDraw = False
24.9703 	EXP 	image: image = 'happy.jpg'
24.9703 	EXP 	image: autoDraw = True
25.1805 	EXP 	New trial (rep=1, index=0): None
25.1965 	EXP 	image: autoDraw = False
25.1965 	EXP 	Fixation: autoDraw = True
26.1963 	EXP 	Fixation: autoDraw = False
26.1963 	EXP 	Bodziec: autoDraw = True
28.1920 	DATA 	Keypress: space
28.3223 	EXP 	Bodziec: autoDraw = False
28.3223 	EXP 	image: image = 'happy.jpg'
28.3223 	EXP 	image: autoDraw = True
30.1792 	EXP 	New trial (rep=2, index=0): None
30.1953 	EXP 	image: autoDraw = False
30.1953 	EXP 	Fixation: autoDraw = True
31.1951 	EXP 	Fixation: autoDraw = False
31.1951 	EXP 	Bodziec: autoDraw = True
33.1961 	DATA 	Keypress: space
33.3186 	EXP 	Bodziec: autoDraw = False
33.3186 	EXP 	image: image = 'happy.jpg'
33.3186 	EXP 	image: autoDraw = True
35.1780 	EXP 	New trial (rep=3, index=0): None
35.1941 	EXP 	image: autoDraw = False
35.1941 	EXP 	Fixation: autoDraw = True
36.1939 	EXP 	Fixation: autoDraw = False
36.1939 	EXP 	Bodziec: autoDraw = True
38.3070 	EXP 	Bodziec: autoDraw = False
38.3070 	EXP 	image: image = 'happy.jpg'
38.3070 	EXP 	image: autoDraw = True
40.1769 	EXP 	New trial (rep=4, index=0): None
40.1930 	EXP 	image: autoDraw = False
40.1930 	EXP 	Fixation: autoDraw = True
41.1928 	EXP 	Fixation: autoDraw = False
41.1928 	EXP 	Bodziec: autoDraw = True
43.3116 	EXP 	Bodziec: autoDraw = False
43.3116 	EXP 	image: image = 'happy.jpg'
43.3116 	EXP 	image: autoDraw = True
45.1917 	EXP 	image: autoDraw = False
45.2469 	EXP 	window1: mouseVisible = True
